code_id,parent_code_id,code_name,code_level,code_type,definition,inclusion_criteria,exclusion_criteria,example_quote,text_unit_id,source_file,related_research_question,stage,created_by,review_status,prompt_id,notebook,cell_reference,audit_notes,version,theoretical_parent_id,synthetic_kind,fit,boundary,interpretive_rationale,secondary_affinity,ambiguity_note
D2021,F146,złoszczenie się na korzystanie z pomocy,descriptive,process_descriptive,,,,"Jak oni mówią właśnie o tych mieszkaniach, jednym, drugim, trzecim, a jeszcze mamuśkę wykończyli to po mamuśce mają jeszcze drugie mieszkanie, nie muszą płacić za żadne rachunki, za czynsze i żyją sobie z jakichś tam drobnych kradzieży i jeszcze mają na wino i to mnie złości jakby. Ciężko mi określić, bo nie każdy z niższej klasy chleje taniego jabola pod budką z piwem, ale też mają przerąbane.",PREWORK_04_U0188,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0430,F147,ocenianie kapitalizmu jako drapieżnego,descriptive,process_descriptive,,,,"nigdy nie żyłem ze świadomością zagrożenia konfliktem zbrojnym, nie miałem nad głową totalitaryzmu ee pełna wolność słowa, jednak różnorodność, jeśli chodzi o możliwość wyboru pracy, jestem bardzo sceptyczny wobec mówiąc delikatnie wobec kapitalizmu i wolnego rynku, w wielkim skrócie uważam to za bardzo drapieżny system dla cwaniaków i tych, którzy się potrafią po prostu dobrze zakręcić, sam jestem przykładem tego, a nie uczciwą pracą i mniej uczciwą pracą i wysiłkiem dojść do tego, patrzę na przykład mojej dziewczyny i jej firmy, która chciała uczciwie krok po kroku zbudować sobie markę, ale okazało się, że nie będąc cwaniakami, nie oszukując, nie (.) nie chachmęcąc, uczciwie płacąc podatki, trzymając się stawek podatkowych takich, jakie powinny być, a nie ukrywając czegoś tam w papierach, okazało się, że nie dały rady (.) więc też mając przykład z życia wzięty, a patrząc na jeszcze innych znajomych, którzy też pootwierali swoje firmy i po prostu (.)",PREWORK_10_U0176,PREWORK_10_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0440,F148,ocenianie młodych jako pracowitych,descriptive,process_descriptive,,,,"Ci ludzie, z którymi współpracowałam w sądzie, cały czas mi mówili, że młodzi, zaradni, pracowici ludzie, ci ludzie nie mogą znaleźć pracy, yyy, że oni widzą, że my nie potrafimy usiedzieć i sobie poplotkować, tylko my chcemy robić.",PREWORK_20_U0169,PREWORK_20_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0815,F148,osiąganie pozycji ciężką pracą,descriptive,process_descriptive,,,,"M: Ja wiedze siebie, jako człowieka, który dużo się wysilił, żeby osiągnąć to, w którym jest miejscu, zarabia pieniądze normalne, eee, no i OK, siłą rzeczy nalezę do grupy kierowników, bo u nas w firmie teoretycznie tego podziału nie ma, praktycznie gdzieś tam tą różnicę widać.",PREWORK_13_U0173,PREWORK_13_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1292,F148,przypisywanie sobie własnej pracy,descriptive,process_descriptive,,,,"M: Wiesz co, nikt mi nigdy nic nie dał za darmo. Wiele rzeczy, które mam, na wiele rzeczy sobie zapracowałem, iiii, no iii. Zapracowałem, i to jest tylko moja praca, a że coś mi się udało jakoś fartem, wiesz.",PREWORK_25_U0210,PREWORK_25_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D1403,F148,rozróżnianie osób pokazujących pieniądze,descriptive,process_descriptive,,,,"Nie że było fajnie bo się widzimy, tylko żeby się pochwalić, że mamy coś nowego, że piliśmy Moeta, albo rzeczy jakieś takie dziwne. Ale są też, żeby nie szufladkować tak, to są też ludzie, którzy mają te pieniądze, ale nie pokazują tego. Nie widać tego po nich, bo na przykład sami na to zapracowali, a nie że na przykład zawód córka.",PREWORK_02_U0156,PREWORK_02_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D1632,F148,uzależnianie zarobków od znajomości pracy,descriptive,process_descriptive,,,,"Jeśli chodzi o to, co jest możliwe w Polsce, uważam, że jest możliwe dużo, jeśli chcesz zarabiać dobrze, a znasz się dobrze na pracy, to będziesz zarabiała dużo.",PREWORK_22_U0104,PREWORK_22_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0625,F149,odczuwanie winy wobec rodziców,descriptive,process_descriptive,,,,"Czułam, że oni pracują ciężko na to, żebym ja sobie leżała do góry brzuchem. Jeszcze potem, rozumiesz, wywalenie ze studiów, oni mi dali tą szansę, a tu oo!",PREWORK_04_U0049,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1099,F149,powtarzanie rodzinnych wzorców,descriptive,process_descriptive,,,,"Tam myślę, że to strasznie leci z powtarzania rodzinnych wzorców. Myślę, że ja np. bardzo powtarzam swoje rodzinne wzorce, czy takiego…",PREWORK_18_U0269,PREWORK_18_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1647,F149,uznawanie niestałej pracy za normalną,descriptive,process_descriptive,,,,"Więc ja jakby byłam wychowana w poczuciu, że to jest normalne i…",PREWORK_18_U0195,PREWORK_18_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1787,F149,wychowanie w kulcie pracy,descriptive,process_descriptive,,,,"Tym bardziej, że emm no chyba zostałem wychowany w takim etosie pracy, tak bym to nazwał, czy nawet kulcie pracy, że praca tworzy człowieka, tworzy jego charakter, yy daje mu godność i z tym hasłem „Praca daje godność” yy przyzwyczajony jestem no od dzieciństwa. Powtarzali to zawsze moi rodzice, dziadkowie zawsze powtarzają. Yy i tak też zawsze myślałem, że praca, że jakiekolwiek wynagrodzenie przyniesie mi to, że ee jestem pewien, że zasłużyłem sobie na te pieniądze swoją pracą.",PREWORK_31_U0020,PREWORK_31_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D1674,F150,uznawanie ukończenia studiów za wyzysk,descriptive,process_descriptive,,,,"Jeśli ma się zasady i według tych zasad się działa/ ja też mogłem siedzieć powiedzmy studiując i powiedzieć jestem pana studentem i mi się należy, ja muszę ukończyć, mimo wszystko i tak dalej, jak cóż z tego, to jest forma wyzysku.",PREWORK_31_U0123,PREWORK_31_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,"new_category: Fragment nie tylko kalibruje wartość studiów wobec pracy, lecz moralnie podważa normę, że formalne studiowanie daje roszczenie do ukończenia; ukończenie zostaje zinterpretowane jako możliwa relacja wyzysku. To odrębny wzorzec krytyki instytucjonalnego zobowiązania edukacyjnego.",v0.3,,,,,,,
D0783,F151,opisywanie uczciwej pracy przyjezdnych,descriptive,process_descriptive,,,,"Oni przyjeżdżają, szukają pracy, uczciwie pracują.",PREWORK_09_U0213,PREWORK_09_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,"new_category: Fragment jawnie dotyczy przyjezdnych i przedstawia ich uczciwą pracę jako podstawę moralnej legitymizacji obecności, ale nie pokazuje ani konfliktu interesów w miejscu pracy, ani awansu przypisanego indywidualnemu wysiłkowi. To odrębny wzorzec wartościowania migrantów przez ich pracowitość i zasługiwanie.",v0.3,,,,,,,
D0626,F152,odczuwanie winy za wyjazd,descriptive,process_descriptive,,,,"N: No i jaa tak/ no ok, trochę się czułam/ nie, czułam się strasznie, naprawdę bardzo źle, bo to był 2014 rok/ ymm, nie mamy Krymu, tak, nie mamy/ zaczyna się, zaczyna się ta ta ta nie wiadomo co na Donbasie, więc czułam się trochę jak zdrajca, że ja po prostu wyjeżdżam w trudnej, w takiej trudnej, trudny czas dla mojego kraju, ale z innej strony pomyślałam, że ja/ no że pracowałam tyle czasu, właśnie pracowałam jako dziennikarka na Majdanie, bo wtedy mieszkałam w JA i to wszystko widziałam i tooo/ jestem taka, wiesz, mam w sobie dużo empatii i nie mogę, nie mogę jakoś od tego odejść, będąc dziennikarką. No więc pomyślałam sobie, że może to jest dobry czas, żeby zmienić jakoś trochę kontekst.",PREWORK_19_U0017,PREWORK_19_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,"new_category: Fragment łączy wyjazd z poczuciem bycia zdrajczynią wobec kraju w czasie kryzysu oraz z próbą uzasadnienia wyjazdu zmianą kontekstu życia. To odrębny proces moralnego negocjowania mobilności i zobowiązania obywatelskiego; nie należy redukować go do zwykłego bilansowania pracy, relacji i wygody.",v0.3,,,,,,,
D1679,F153,uznawanie związku na odległość za wygodniejszy,descriptive,process_descriptive,,,,"I ona mówi, że się bardzo cieszy, że on jest w Kanadzie, bo na stałe to by go tu nie zniosła [śmiech] bo tak jest wygodniej.",PREWORK_18_U0115,PREWORK_18_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Model oznaczyl kod jako graniczny dla prototypu.,v0.3,,,,,,,
D0032,F154,cenienie swobody organizowania pracy,descriptive,process_descriptive,,,,"Więc jakieś takie zasady szacunku wzajemnego między współpracownikami na poszczególnych etapach pracy, jakieś takie właśnie. No taka organizacja pracy rzeczywiście też i taka swoboda moja. Ja sobie to bardzo cenię, że mogę sobie ustawić czas pracy trochę pod życie codzienne powiedzmy.",PREWORK_03_U0119,PREWORK_03_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0467,F154,ocenianie pracy jako samodzielnej,descriptive,process_descriptive,,,,"T: Godna to na przykład jako kierowca o. godna by była praca. Bo nikt nie goni ani nic. Samemu to pracowało to, bez żadnego kierownika nic.",PREWORK_08_U0392,PREWORK_08_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0747,F154,określanie godnej pracy przez dobre samopoczucie,descriptive,process_descriptive,,,,"Większość pewnie powie, że to jest godna praca, ale myślę, że to jest bardziej jak się w pracy czujesz. Jak gdyby jest to powiedzenie, że żadna praca nie hańbi, więc nie wiem, czy będę smażył naleśniki, czy będę prezesem w jakiejś firmie, to dla mnie nie ma znaczenia. Godna praca to taka, z której jestem dumny, że wykonuję tę pracę, tak.",PREWORK_28_U0101,PREWORK_28_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1654,F154,uznawanie porozumienia za godność pracy,descriptive,process_descriptive,,,,"Jeżeli jest dogadanie i jest porozumienie, komunikacja dobra, to to jest dla mnie godna praca, tak. Kierownik, który będzie mnie szanował jako pracownika, jako człowieka, tak? Mówił mi, że coś robię fajnie, ale też oczywiście coś co robię źle.",PREWORK_04_U0136,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1659,F154,uznawanie pracy za zgodną z oczekiwaniami,descriptive,process_descriptive,,,,"No to jest taka praca, w której masz, że to jest, że są jakby, że różne osoby mają bardzo różne oczekiwania i w takim razie uznałabym, że to jest praca zgodna z oczekiwaniami, które, które osoba ma.",PREWORK_05_U0124,PREWORK_05_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1663,F154,uznawanie przyjemności i wynagrodzenia za godność pracy,descriptive,process_descriptive,,,,"Ja, godna dla mnie jest nawet sprzątanie, jeżeli mi to sprawia przyjemność i dostaję za to jakieś dobre wynagrodzenie przed wszystkim.",PREWORK_02_U0110,PREWORK_02_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1667,F154,uznawanie relacji za godność pracy,descriptive,process_descriptive,,,,"Godna praca to na pewno jest taka praca gdzie nikt mną nie pomiata, traktuje mnie na równi z innymi pracownikami, że nie ma czegoś takiego, że ten jest lepszy, ten jest gorszy, tylko każdy jest równy.",PREWORK_06_U0137,PREWORK_06_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0553,F155,odbieranie presji otoczenia,descriptive,process_descriptive,,,,"Więc zaczyna robić inne rzeczy, powiedzmy swoje, jak zaczęła się interesować swoimi rzeczami, to przestała się interesować, powiedzmy mną. Znaczy to brzmi bardzo brutalnie, ale, ale ja zawsze chciałem być jednostką indywidualną, a czasami, usilnie chciała pokazać, że robię coś źle, albo robię coś nieprawidłowo, nie tak, że, że… Po prostu nie mam pewnych wymagań, nie ja sobie stawiałem te wymagania, tylko jej się wydawało nawet, że to jest takie strasznie skomplikowane, że to nie ja je stawiałam tak naprawdę tylko ona, jej się wydawało, że tak powinienem, bo jest taka presja otoczenia, nie wiem, rodziców, znajomych, coś takiego, ale wiem, że chciała dobrze dla mnie.",PREWORK_30_U0053,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1036,F155,porównywanie się z siostrą,descriptive,process_descriptive,,,,"Patrzę na to, że jest, trochę takie jak mówiłem na początku, trochę gdzieś tam się zbiegałem, myślę, że zbiegałem wciąż, bo to są wciąż takie różnice, że nie chciałem być kalką mojej siostry. A faktycznie tak ciągle wychodzi, no, że ona była jakoś tak osobą bardziej ustabilizowaną, ustatkowaną. I studia skończyła, pracę ma, a ja jestem jaki jestem, inny.",PREWORK_30_U0055,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1398,F155,rozpoznawanie własnego indywidualizmu,descriptive,process_descriptive,,,,"A: To jest super pytanie, bo ja to już wiem o sobie, że byłam indywidualistką i w moich kolejnych pracach mnie to gubiło.",PREWORK_16_U0116,PREWORK_16_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0001,F156,akceptowanie braku zabezpieczenia,descriptive,process_descriptive,,,,"To trochę trzyma, że tak powiem, ja zdaję sobie absolutnie sprawę z tego, że praca na umowę normalną, w takim normalnym, powiedzmy 8-16, to już w tym momencie mogę to robić. Zarobię konkretne pieniądze, mogę przeboleć pewne rzeczy, że, że nie wiem, że ubezpieczenie muszę sobie ogarnąć sam, medyczne, że nie wiem, że na ZUS mi nikt nie płaci w tym momencie, że muszę się tym zająć kiedyś, powiedzmy.",PREWORK_30_U0040,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0005,F156,akceptowanie warunków pracy,descriptive,process_descriptive,,,,"S: (8) ee myślę, że (5) powiedziałbym, że w jakimś tam sensie praca na takich warunkach, które (.) jakoś zaakceptowałem ii, ii, ii..je/jestem jakby świadomy swojego położenia w/w/w jakby w jej obrębie, w jej obrębie i w obrębie tych warunków, w sensie, że mam jakąś tam de/decyzyjność..ta/ta/tak bym tak dosyć ogólnie to nazwał, bo (4) oczywiście, że (.)",PREWORK_11_U0149,PREWORK_11_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0501,F156,ocenianie umowy o pracę jako korzystnej,descriptive,process_descriptive,,,,"Emm, no ale, [2.0] ja już później stwierdziłam, że ja pójdę na kasę do Biedronki, ale wtedy się okazuje, że wcale nie ma wakatów, bo to jest po pierwsze bardzo dobrze opłacane stanowisko pracy, yy, po drugie się dostaje umowę o pracę, więc też jest bardzo korzystne.",PREWORK_20_U0150,PREWORK_20_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0502,F156,ocenianie umowy o pracę jako stabilniejszej,descriptive,process_descriptive,,,,"P: No to nie wiem, lepsza jest chyba umowa o pracę, prawda? no bo, nie wiadomo czy przedłużą ta umowę, ale jakaś taka bardziej stabilniejsza mi się wydaje ta umowa o pracę od tamtej umowy zlecenie, czy nawet umowy o dzieło.",PREWORK_06_U0102,PREWORK_06_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0503,F156,ocenianie umów śmieciowych jako niekorzystnych,descriptive,process_descriptive,,,,"Nie jest to korzystne, nie oszukujmy się. Nie bez powodu się mówi na te umowy śmieciówki.",PREWORK_20_U0264,PREWORK_20_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0520,F156,ocenianie zatrudnienia jako niestabilnego i dobrze płatnego,descriptive,process_descriptive,,,,"A: No bo zatrudnienie nie jest stabilne, ale nie jest mało płatne. Mimo wszystko ja jestem w stanie z tego przyzwoity pieniądz wyciągnąć.",PREWORK_03_U0226,PREWORK_03_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0873,F156,otrzymywanie większej zapłaty ze zlecenia,descriptive,process_descriptive,,,,"To też, tak, jak mówiłem, pracodawcom też się opłacało, opłacało się też mi, bo dostawałem trochę więcej i oni zostawić sobie trochę więcej w kieszeni.",PREWORK_30_U0147,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D1420,F156,rozważanie ofert o różnej trwałości,descriptive,process_descriptive,,,,"No i to jest coś, co by mnie interesowało, jako, że to jest firma dość prestiżowa i przede wszystkim na normalną umowę, z pełnym socjalem itd. No przy czym tutaj to jest normalna rekrutacja, więc nie wiadomo jak to wyjdzie. Yyy, a z drugiej strony też mi wpadła w ręce taka oferta pracy biurowej tymczasowej, na zasadzie właśnie porządkowanie dokumentów, z tymże to jest praca w ciągu 2-3 miesięcy. Tutaj mam bardzo duże szanse się dostać, bo potrzebują kogoś na szybko, a przy tych wymaganiach, które mają, to raczej po znajomości, niż, niż będą kogoś szukać.",PREWORK_26_U0142,PREWORK_26_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D1702,F156,wiązanie długości zmian z umową,descriptive,process_descriptive,,,,"Mi się też wydaje, że to, dlatego, że teraz mam tą umowę o pracę a nie zlecenie, bo osoby, które pracują na zlecenie to tak pracują, tyle godzin.",PREWORK_15_U0122,PREWORK_15_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0008,F157,awansowanie na kierownika,descriptive,process_descriptive,,,,"Praca w księgarni, pracowałam w księgarni sześć lat. Wpierw to była praca w centrum handlowym, byłam przez chwilę kierownikiem. W ogóle miałam 20 lat i zrobili mnie kierownikiem, bo nie było kogo i tylko ja głupia zgodziłam się na to.",PREWORK_04_U0013,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,"new_category: Oba cytaty pokazują wspólny mechanizm: brak obsady prowadzi do powierzenia funkcji kierowniczej, lecz zakres odpowiedzialności nie zostaje w pełni sformalizowany ani uznany. Nie jest to po prostu doraźna praca (12), podporządkowanie kontroli przełożonego (3) ani ogólne niedopasowane wejście zawodowe (2).",v0.3,,,,,,,
D0387,F158,normalizowanie własnej sytuacji,descriptive,process_descriptive,,,,"Czyli jakby staram się normalnie funkcjonować a nie myśleć jak jest, dlatego ja się czuję mentalnie cały czas w takiej stabilnej sytuacji.",PREWORK_16_U0258,PREWORK_16_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
